Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Updated Month,Updated Year
COMMUNICATION,4.3,0,11.0,10,Free,0.0,Everyone,2,2018
BUSINESS,2.6,13,8.9,1000,Free,0.0,Everyone,10,2016
BUSINESS,4.2,8,19.0,100,Free,0.0,Teen,4,2018
SOCIAL,4.3,1,4.2,10,Free,0.0,Teen,6,2017
BUSINESS,4.3,0,1.1,100,Free,0.0,Everyone,4,2013
BUSINESS,4.3,0,11.0,10,Free,0.0,Teen,6,2018
BUSINESS,4.3,0,14.0,50,Free,0.0,Teen,12,2017
HEALTH_AND_FITNESS,4.3,1,13.0,100,Free,0.0,Everyone,9,2015
BUSINESS,4.3,1,30.0,10,Free,0.0,Everyone,1,2018
HEALTH_AND_FITNESS,4.3,15,24.0,1000,Paid,4.99,Everyone,7,2018
BUSINESS,4.3,0,0.518,10,Free,0.0,Everyone,8,2014
EVENTS,5.0,1,13.0,10,Free,0.0,Everyone,5,2018
BUSINESS,4.3,0,6.3,10,Free,0.0,Everyone,9,2017
LIFESTYLE,4.3,102,41.0,10000,Free,0.0,Everyone,11,2016
LIFESTYLE,4.3,0,18.0,10,Free,0.0,Everyone,1,2017
BUSINESS,4.3,0,5.2,50,Free,0.0,Teen,2,2018
FAMILY,4.3,0,6.7,1,Free,0.0,Everyone,7,2018
BUSINESS,4.3,0,3.1,50,Free,0.0,Everyone,7,2015
BUSINESS,4.3,0,2.0,10,Free,0.0,Everyone,1,2018
FAMILY,4.4,15105,36.0,1000000,Free,0.0,Everyone,6,2018
FAMILY,4.3,34514,60.0,5000000,Free,0.0,Everyone,7,2018
FAMILY,4.3,0,74.0,100,Paid,1.99,Everyone,1,2018
TRAVEL_AND_LOCAL,4.3,4,11.0,100,Free,0.0,Everyone,6,2017
FAMILY,4.1,288606,92.0,10000000,Free,0.0,Everyone,5,2018
FAMILY,4.3,1,83.0,100,Paid,2.49,Everyone,3,2018
FAMILY,4.3,151374,54.0,10000000,Free,0.0,Everyone,6,2018
FAMILY,4.5,2062,42.0,500000,Free,0.0,Everyone,6,2018
FINANCE,4.3,1,23.0,100,Free,0.0,Everyone,3,2018
FAMILY,4.6,6231,31.0,1000000,Free,0.0,Everyone,7,2018
FAMILY,4.6,50060,98.0,1000000,Free,0.0,Everyone,8,2018
FAMILY,4.7,188740,69.0,1000000,Paid,1.99,Everyone,7,2018
BOOKS_AND_REFERENCE,4.3,14,0.754,500,Paid,0.99,Everyone,10,2013
FAMILY,4.3,1574546,37.0,50000000,Free,0.0,Everyone,7,2018
FAMILY,4.2,23292,20.0,1000000,Free,0.0,Everyone,9,2017
FAMILY,4.5,43852,77.0,10000000,Free,0.0,Everyone,7,2018
FAMILY,4.3,13330,73.0,1000000,Free,0.0,Everyone,5,2018
FAMILY,4.5,46369,33.0,10000000,Free,0.0,Everyone,7,2018
TOOLS,3.5,1960,2.7,1000000,Free,0.0,Everyone,8,2018
GAME,4.3,2178,57.0,500000,Free,0.0,Everyone,3,2018
FAMILY,4.6,29155,83.0,1000000,Free,0.0,Everyone,7,2018
FAMILY,4.5,2200,73.0,1000000,Free,0.0,Everyone,7,2018
FAMILY,4.3,1842381,13.0,50000000,Free,0.0,Teen,7,2018
FAMILY,4.4,1516,44.0,50000,Paid,2.99,Everyone,11,2017
FINANCE,4.3,2,2.8,100,Free,0.0,Everyone,3,2018
PRODUCTIVITY,4.3,4,13.0,100,Free,0.0,Everyone,6,2018
BUSINESS,4.3,3,2.1,100,Free,0.0,Everyone,11,2015
FAMILY,3.4,9,28.0,500,Free,0.0,Everyone,9,2016
MEDICAL,4.3,267,2.3,50000,Free,0.0,Everyone,7,2018
COMMUNICATION,3.8,4,0.892,100,Free,0.0,Everyone,7,2018
FAMILY,4.5,144,70.0,1000,Paid,2.99,Teen,1,2018
PRODUCTIVITY,4.3,9,2.3,10,Free,0.0,Everyone,7,2018
EVENTS,4.3,0,20.0,100,Free,0.0,Everyone,10,2017
FAMILY,4.3,0,13.0,50,Paid,1.99,Everyone,7,2018
LIFESTYLE,5.0,2,8.8,100,Free,0.0,Everyone,1,2017
LIFESTYLE,4.9,18,24.0,1000,Free,0.0,Everyone,3,2018
TOOLS,4.3,0,21.0,100,Free,0.0,Everyone,6,2018
MEDICAL,4.3,4,15.0,100,Paid,0.99,Everyone,2,2018
FAMILY,5.0,3,0.154,50,Free,0.0,Everyone,3,2018
LIFESTYLE,4.3,54,21.0,5000,Free,0.0,Teen,3,2018
TOOLS,4.3,9,4.8,100,Free,0.0,Everyone,5,2018
GAME,4.2,5449,20.0,500000,Free,0.0,Everyone 10+,9,2016
GAME,4.3,5731,31.0,1000000,Free,0.0,Mature 17+,1,2018
GAME,4.4,11023,16.0,100000,Paid,3.99,Teen,1,2018
MEDICAL,2.3,11,12.0,500,Free,0.0,Everyone,7,2018
BOOKS_AND_REFERENCE,4.7,14,27.0,1000,Free,0.0,Everyone,3,2018
AUTO_AND_VEHICLES,4.3,0,6.3,10,Free,0.0,Everyone,6,2018
FAMILY,4.3,0,11.0,10,Free,0.0,Everyone,7,2017
MEDICAL,4.3,0,2.0,50,Paid,0.99,Everyone,10,2017
TOOLS,4.4,13,1.5,100,Free,0.0,Everyone,2,2015
FAMILY,4.3,11,20.0,500,Paid,1.99,Everyone 10+,5,2016
GAME,4.4,3017,39.0,500000,Free,0.0,Mature 17+,1,2018
MEDICAL,4.3,0,3.2,0,Paid,200.0,Everyone,7,2015
GAME,4.0,454,27.0,10000,Free,0.0,Teen,12,2014
GAME,3.6,5291,7.2,100000,Free,0.0,Teen,5,2014
FAMILY,4.3,20,23.0,500,Free,0.0,Everyone,5,2015
FAMILY,4.1,39661,47.0,1000000,Free,0.0,Teen,8,2018
GAME,4.6,79,31.0,1000,Free,0.0,Everyone 10+,1,2016
FAMILY,3.9,249,21.0,10000,Free,0.0,Everyone,4,2016
GAME,4.4,7,34.0,100,Free,0.0,Everyone,10,2016
SHOPPING,4.3,3,5.3,100,Free,0.0,Everyone,7,2018
GAME,3.7,8014,37.0,100000,Paid,2.99,Everyone,4,2016
VIDEO_PLAYERS,3.9,141515,5.7,10000000,Free,0.0,Teen,4,2014
BUSINESS,4.3,6,10.0,10,Paid,89.99,Everyone,2,2017
FAMILY,4.3,254861,52.0,10000000,Free,0.0,Teen,8,2018
FAMILY,4.1,227,69.0,10000,Free,0.0,Teen,6,2018
FAMILY,3.6,19601,56.0,1000000,Free,0.0,Everyone 10+,6,2018
FAMILY,3.5,2580,53.0,100000,Free,0.0,Everyone,7,2018
FAMILY,3.9,1938,62.0,1000000,Free,0.0,Teen,5,2018
FAMILY,3.9,519,76.0,100000,Free,0.0,Everyone,8,2018
FAMILY,3.8,1652,71.0,100000,Free,0.0,Everyone,7,2018
FAMILY,4.0,39647,72.0,10000000,Free,0.0,Everyone 10+,9,2017
LIFESTYLE,4.3,2,28.0,500,Free,0.0,Everyone,9,2017
FAMILY,4.5,74,2.8,5000,Free,0.0,Everyone,11,2017
FAMILY,3.6,12781,51.0,1000000,Free,0.0,Everyone,6,2018
FAMILY,3.9,314,28.0,100000,Free,0.0,Everyone,1,2018
FAMILY,4.3,429,40.0,100000,Free,0.0,Everyone,7,2018
FAMILY,4.0,325,27.0,50000,Free,0.0,Everyone,6,2018
MEDICAL,4.2,980,13.0,50000,Free,0.0,Everyone,8,2018
FAMILY,3.7,3482,37.0,500000,Free,0.0,Everyone,8,2018
FAMILY,3.9,55,46.0,10000,Free,0.0,Teen,11,2017
FAMILY,4.2,2801,50.0,500000,Free,0.0,Everyone,3,2017
FAMILY,3.5,173,49.0,10000,Free,0.0,Everyone,1,2018
FAMILY,4.0,154,58.0,50000,Free,0.0,Teen,6,2018
FAMILY,3.8,25,41.0,1000,Free,0.0,Teen,7,2017
FAMILY,4.1,290,73.0,10000,Free,0.0,Teen,5,2018
FAMILY,4.2,23,33.0,1000,Free,0.0,Teen,4,2018
FAMILY,4.1,214,46.0,100000,Free,0.0,Teen,12,2016
FAMILY,4.4,12,19.0,1000,Free,0.0,Teen,4,2018
FAMILY,3.7,52,32.0,10000,Free,0.0,Everyone 10+,2,2018
FAMILY,4.3,11,30.0,5000,Free,0.0,Everyone 10+,11,2017
FAMILY,4.7,54,92.0,1000,Free,0.0,Teen,6,2018
FAMILY,3.8,20,55.0,5000,Free,0.0,Teen,2,2018
FAMILY,4.0,2936,45.0,500000,Free,0.0,Everyone,10,2017
FAMILY,4.2,3263,47.0,1000000,Free,0.0,Everyone 10+,5,2018
FAMILY,3.8,515,85.0,100000,Free,0.0,Everyone,7,2018
FAMILY,3.9,2510,48.0,500000,Free,0.0,Everyone 10+,7,2018
FAMILY,4.0,1130,77.0,100000,Free,0.0,Teen,5,2018
FAMILY,3.1,4798,30.0,500000,Free,0.0,Teen,6,2018
PRODUCTIVITY,5.0,3,28.0,10,Free,0.0,Everyone,12,2016
FAMILY,3.5,246,35.0,50000,Free,0.0,Teen,9,2016
FINANCE,4.1,54,5.8,5000,Free,0.0,Everyone,3,2018
FAMILY,4.5,51,39.0,5000,Free,0.0,Everyone,4,2018
FAMILY,4.7,7,25.0,1000,Free,0.0,Teen,4,2018
FAMILY,4.1,120,32.0,10000,Free,0.0,Everyone,3,2018
MEDICAL,4.3,0,8.9,500,Free,0.0,Everyone,4,2018
FAMILY,3.9,1909,84.0,100000,Free,0.0,Teen,6,2018
FAMILY,4.0,286,60.0,100000,Free,0.0,Everyone,6,2018
MEDICAL,4.3,6,5.3,1000,Free,0.0,Everyone,3,2017
FAMILY,3.1,269,39.0,50000,Free,0.0,Teen,6,2017
BOOKS_AND_REFERENCE,4.3,9,20.0,1000,Free,0.0,Everyone,3,2018
MEDICAL,4.2,19,20.0,1000,Free,0.0,Everyone 10+,9,2017
FAMILY,4.1,58104,17.0,5000000,Free,0.0,Teen,7,2018
FAMILY,4.4,175509,13.0,10000000,Free,0.0,Everyone,8,2018
TRAVEL_AND_LOCAL,3.2,58,0.018,5000,Free,0.0,Everyone,2,2017
MEDICAL,4.3,1,42.0,500,Free,0.0,Everyone,10,2017
FAMILY,3.3,10449,29.0,1000000,Free,0.0,Teen,12,2016
COMMUNICATION,4.3,230564,13.0,10000000,Free,0.0,Everyone,7,2018
PRODUCTIVITY,4.7,81614,6.6,500000,Paid,2.99,Everyone,7,2018
BUSINESS,4.3,171771,3.2,10000000,Free,0.0,Everyone,1,2018
VIDEO_PLAYERS,4.2,1236,0.033,100000,Free,0.0,Everyone,7,2013
PRODUCTIVITY,4.7,5867,4.4,100000,Free,0.0,Everyone,10,2017
TOOLS,4.3,32207,3.4,1000000,Free,0.0,Everyone,8,2017
LIBRARIES_AND_DEMO,4.2,23859,0.86,1000000,Free,0.0,Everyone,10,2014
PRODUCTIVITY,4.2,14428,1.2,1000000,Free,0.0,Everyone,12,2015
PRODUCTIVITY,4.2,4737,1.7,500000,Free,0.0,Everyone,11,2015
TOOLS,4.1,278,2.8,100000,Free,0.0,Everyone,7,2018
TOOLS,4.2,7851,0.364,1000000,Free,0.0,Everyone,8,2017
TOOLS,4.3,20865,2.2,1000000,Free,0.0,Everyone,10,2015
PERSONALIZATION,4.4,77609,1.9,1000000,Free,0.0,Everyone,4,2015
TOOLS,4.3,11449,1.7,500000,Free,0.0,Everyone,2,2016
TOOLS,3.5,11,3.0,1000,Free,0.0,Everyone,3,2018
TOOLS,4.3,940,0.387,100000,Free,0.0,Everyone,8,2017
VIDEO_PLAYERS,1.8,26,2.7,5000,Free,0.0,Everyone,9,2016
TOOLS,4.2,513,2.0,50000,Free,0.0,Everyone,5,2018
TOOLS,4.2,24,5.0,1000,Free,0.0,Everyone,12,2017
TOOLS,4.6,78,0.375,10000,Free,0.0,Everyone,4,2018
VIDEO_PLAYERS,4.0,944,11.0,50000,Free,0.0,Everyone,10,2017
TOOLS,4.3,249,0.626,10000,Free,0.0,Everyone,8,2013
TOOLS,5.0,19,11.0,500,Free,0.0,Everyone,3,2018
TOOLS,3.8,24,2.9,5000,Free,0.0,Everyone,3,2018
TOOLS,4.3,3509,6.5,1000000,Free,0.0,Everyone,10,2015
TOOLS,3.0,4,2.0,1000,Free,0.0,Everyone,3,2016
PRODUCTIVITY,5.0,1,4.2,100,Free,0.0,Everyone,5,2018
BUSINESS,4.7,10,13.0,100,Free,0.0,Everyone,4,2017
FAMILY,4.6,380,6.7,10000,Free,0.0,Everyone,3,2014
TOOLS,4.4,669901,13.0,50000000,Free,0.0,Everyone,8,2018
FAMILY,4.7,7252,9.2,500000,Free,0.0,Everyone,8,2018
BUSINESS,5.0,3,4.7,100,Free,0.0,Everyone,5,2018
TOOLS,4.8,337532,15.0,10000000,Free,0.0,Everyone,7,2018
PRODUCTIVITY,3.0,460,0.161,50000,Free,0.0,Everyone,1,2016
FAMILY,4.6,584070,24.0,5000000,Free,0.0,Everyone 10+,7,2018
FOOD_AND_DRINK,4.6,438,1.7,10000,Free,0.0,Everyone,8,2017
COMMUNICATION,4.3,6,2.7,500,Free,0.0,Everyone,7,2016
TOOLS,4.1,38679,5.9,10000000,Free,0.0,Everyone,2,2018
FAMILY,4.6,1553,9.2,100000,Free,0.0,Everyone,8,2018
FAMILY,4.5,1303,13.0,100000,Free,0.0,Everyone,7,2018
NEWS_AND_MAGAZINES,4.3,93708,13.0,5000000,Free,0.0,Everyone,7,2018
FINANCE,4.2,24980,9.2,1000000,Free,0.0,Everyone,7,2018
FAMILY,3.9,61230,13.0,10000000,Free,0.0,Teen,7,2018
NEWS_AND_MAGAZINES,4.7,273,6.3,10000,Free,0.0,Everyone,8,2018
NEWS_AND_MAGAZINES,4.9,58,3.8,500,Paid,2.99,Everyone,5,2018
NEWS_AND_MAGAZINES,4.3,39,4.2,5000,Free,0.0,Everyone,4,2018
BOOKS_AND_REFERENCE,4.4,1877,5.7,100000,Free,0.0,Everyone,3,2017
FAMILY,3.6,569,18.0,100000,Free,0.0,Everyone,6,2014
FAMILY,4.6,302,9.9,100000,Free,0.0,Everyone,1,2018
TRAVEL_AND_LOCAL,4.5,932870,13.0,50000000,Free,0.0,Everyone,7,2018
FOOD_AND_DRINK,4.3,95,12.0,50000,Free,0.0,Everyone,1,2018
FAMILY,3.9,859,5.3,100000,Free,0.0,Teen,2,2017
FAMILY,4.3,979,9.9,100000,Free,0.0,Everyone,7,2018
SOCIAL,4.8,3782,63.0,50000,Free,0.0,Teen,7,2018
FAMILY,3.7,24137,13.0,5000000,Free,0.0,Everyone,6,2018
FINANCE,4.4,281635,13.0,5000000,Free,0.0,Everyone,8,2018
FINANCE,4.2,24666,13.0,1000000,Free,0.0,Everyone,7,2018
TRAVEL_AND_LOCAL,4.3,2339098,13.0,100000000,Free,0.0,Everyone,6,2018
SHOPPING,4.6,1371082,13.0,50000000,Free,0.0,Teen,8,2018
PHOTOGRAPHY,4.5,1536512,13.0,50000000,Free,0.0,Everyone,7,2018
NEWS_AND_MAGAZINES,3.9,878065,13.0,1000000000,Free,0.0,Teen,8,2018
FAMILY,4.3,398746,13.0,10000000,Free,0.0,Everyone 10+,8,2018
FAMILY,4.4,70883,31.0,1000000,Free,0.0,Everyone,8,2018
SOCIAL,4.0,163679,13.0,5000000,Free,0.0,Mature 17+,8,2018
FAMILY,4.7,1719,13.0,50000,Paid,4.99,Teen,5,2018
PRODUCTIVITY,4.3,201718,35.0,10000000,Free,0.0,Everyone,7,2018
GAME,4.5,49971,61.0,5000000,Free,0.0,Everyone,8,2017
PHOTOGRAPHY,4.2,1260143,13.0,50000000,Free,0.0,Everyone,7,2018
NEWS_AND_MAGAZINES,4.2,522205,13.0,10000000,Free,0.0,Everyone,8,2018
SOCIAL,4.8,1264084,62.0,10000000,Free,0.0,Teen,8,2018
HEALTH_AND_FITNESS,4.6,251618,93.0,10000000,Free,0.0,Everyone,7,2018
FAMILY,4.5,174215,93.0,10000000,Free,0.0,Everyone,8,2018
COMMUNICATION,4.0,122512,0.079,10000000,Free,0.0,Everyone,9,2015
HEALTH_AND_FITNESS,4.2,112384,5.0,5000000,Free,0.0,Everyone,2,2018
TOOLS,4.1,108169,13.0,10000000,Free,0.0,Everyone,6,2018
TRAVEL_AND_LOCAL,4.7,193364,33.0,5000000,Free,0.0,Everyone,6,2018
FAMILY,4.2,1260903,8.7,50000000,Free,0.0,Everyone,8,2018
HEALTH_AND_FITNESS,4.6,95201,61.0,5000000,Free,0.0,Everyone,7,2018
PHOTOGRAPHY,4.5,223941,13.0,10000000,Free,0.0,Everyone,8,2018
FINANCE,3.9,460,6.1,100000,Free,0.0,Everyone,7,2018
FAMILY,3.6,688,26.0,50000,Free,0.0,Everyone,9,2016
BOOKS_AND_REFERENCE,4.6,33,37.0,1000,Free,0.0,Everyone,1,2017
COMMUNICATION,4.3,7,19.0,1000,Free,0.0,Everyone,7,2018
PERSONALIZATION,3.4,730,2.3,100000,Free,0.0,Everyone,11,2013
TRAVEL_AND_LOCAL,4.2,556,4.4,50000,Free,0.0,Everyone,7,2018
TRAVEL_AND_LOCAL,3.4,39,32.0,1000,Paid,2.56,Everyone,7,2013
PRODUCTIVITY,3.6,47,0.879,5000,Free,0.0,Everyone,12,2017
PERSONALIZATION,4.2,36,5.3,1000,Free,0.0,Everyone,12,2016
BOOKS_AND_REFERENCE,3.5,29,17.0,1000,Free,0.0,Everyone,7,2016
PERSONALIZATION,4.3,88,4.2,1000,Free,0.0,Everyone,1,2018
PERSONALIZATION,4.3,3,5.3,100,Free,0.0,Everyone,8,2016
COMMUNICATION,3.9,33,3.4,5000,Free,0.0,Everyone,1,2017
PERSONALIZATION,4.3,444,12.0,10000,Paid,0.99,Everyone,11,2013
BUSINESS,3.6,60,1.8,10000,Free,0.0,Everyone,6,2018
FAMILY,4.3,27,12.0,1000,Free,0.0,Everyone,7,2016
TRAVEL_AND_LOCAL,3.9,442,2.5,50000,Free,0.0,Everyone,1,2018
FINANCE,4.3,70,3.9,10000,Free,0.0,Everyone,5,2018
PRODUCTIVITY,3.7,87,2.0,10000,Free,0.0,Everyone,4,2018
FAMILY,4.3,8,7.2,100,Free,0.0,Everyone,3,2018
FAMILY,3.8,4,13.0,100,Free,0.0,Everyone,5,2017
GAME,4.3,7,20.0,50,Free,0.0,Everyone,12,2017
GAME,4.1,13,16.0,500,Free,0.0,Everyone,3,2016
TRAVEL_AND_LOCAL,4.1,1865,22.0,100000,Free,0.0,Everyone,6,2018
BUSINESS,4.7,68,3.5,10000,Free,0.0,Everyone,5,2017
GAME,4.1,66894,13.0,1000000,Free,0.0,Everyone 10+,7,2018
PERSONALIZATION,4.3,19,2.3,1000,Free,0.0,Everyone,6,2016
FAMILY,1.9,141,65.0,1000,Free,0.0,Everyone,3,2018
SOCIAL,3.6,9,21.0,1000,Free,0.0,Teen,7,2018
COMMUNICATION,3.8,19,21.0,500,Free,0.0,Everyone,4,2018
LIBRARIES_AND_DEMO,4.3,3,20.0,500,Free,0.0,Everyone,6,2016
NEWS_AND_MAGAZINES,4.5,67,12.0,1000,Free,0.0,Everyone,6,2018
BUSINESS,2.7,358,2.0,50000,Free,0.0,Everyone,9,2017
BUSINESS,4.3,10,2.7,1000,Free,0.0,Everyone,7,2016
FAMILY,4.5,13,13.0,1000,Free,0.0,Everyone,11,2017
GAME,4.3,11,7.0,100,Free,0.0,Everyone,2,2018
LIFESTYLE,5.0,10,9.4,100,Free,0.0,Everyone,7,2016
TOOLS,4.0,24,11.0,1000,Free,0.0,Everyone,2,2018
GAME,4.2,214923,13.0,5000000,Free,0.0,Everyone,7,2018
FAMILY,4.3,0,1.2,50,Free,0.0,Everyone,12,2013
NEWS_AND_MAGAZINES,4.3,25,18.0,1000,Free,0.0,Everyone,5,2018
FAMILY,4.4,7,7.5,500,Free,0.0,Everyone,3,2016
FINANCE,4.3,0,2.6,0,Paid,30.99,Everyone,1,2018
NEWS_AND_MAGAZINES,4.0,2,12.0,50,Free,0.0,Everyone,5,2017
BUSINESS,4.3,0,3.1,10,Free,0.0,Everyone,3,2018
BUSINESS,3.1,7,0.039,1000,Free,0.0,Everyone,10,2011
BUSINESS,4.3,15,4.3,1000,Free,0.0,Everyone,5,2018
BOOKS_AND_REFERENCE,4.3,0,45.0,10,Paid,3.61,Everyone,6,2016
FAMILY,5.0,5,15.0,50,Free,0.0,Everyone,10,2017
FINANCE,4.3,1,2.5,100,Free,0.0,Everyone,12,2015
COMMUNICATION,4.3,0,5.4,100,Free,0.0,Everyone,1,2018
BUSINESS,4.3,2,5.2,100,Free,0.0,Everyone,2,2013
LIFESTYLE,4.3,1,1.5,10,Free,0.0,Everyone,4,2015
BOOKS_AND_REFERENCE,4.3,2,0.97,100,Free,0.0,Everyone,1,2014
FINANCE,4.3,0,1.4,0,Paid,394.99,Everyone,7,2018
LIFESTYLE,4.3,1,2.0,100,Free,0.0,Everyone,5,2018
SHOPPING,4.3,31,34.0,1000,Free,0.0,Everyone,8,2017
FAMILY,4.3,3,2.1,100,Paid,1.26,Everyone,1,2012
BUSINESS,4.7,78,13.0,1000,Free,0.0,Everyone,1,2017
COMMUNICATION,3.7,98,9.7,10000,Free,0.0,Everyone,7,2018
HEALTH_AND_FITNESS,3.9,21,2.2,1000,Free,0.0,Everyone,10,2015
BUSINESS,4.3,3,1.6,10,Free,0.0,Everyone,3,2017
SOCIAL,4.3,0,10.0,10,Free,0.0,Everyone,9,2015
FAMILY,3.0,606,42.0,50000,Free,0.0,Everyone 10+,8,2016
BUSINESS,4.3,1,13.0,50,Free,0.0,Everyone,10,2017
BUSINESS,4.3,0,2.7,10,Free,0.0,Everyone,12,2016
PRODUCTIVITY,4.3,0,8.7,10,Free,0.0,Everyone,4,2017
NEWS_AND_MAGAZINES,4.3,3,32.0,100,Free,0.0,Everyone 10+,7,2018
SPORTS,4.3,2,10.0,5,Free,0.0,Everyone,8,2017
TRAVEL_AND_LOCAL,4.2,238,67.0,10000,Paid,5.99,Everyone,6,2018
BUSINESS,3.0,2,17.0,100,Free,0.0,Everyone,5,2017
LIFESTYLE,4.3,0,40.0,0,Paid,399.99,Everyone,12,2017
MAPS_AND_NAVIGATION,4.3,1,21.0,100,Free,0.0,Everyone,3,2018
FAMILY,4.2,32200,15.0,5000000,Free,0.0,Everyone,11,2017
BUSINESS,4.3,2,12.0,100,Free,0.0,Everyone,9,2017
BUSINESS,4.3,0,9.7,10,Free,0.0,Everyone,3,2015
MAPS_AND_NAVIGATION,4.2,3596,31.0,1000000,Free,0.0,Everyone,6,2018
BUSINESS,3.7,195,4.0,10000,Free,0.0,Everyone,11,2016
TOOLS,4.6,43045,13.0,1000000,Paid,2.99,Everyone,6,2018
SHOPPING,4.5,928,8.6,100000,Free,0.0,Everyone,8,2018
MAPS_AND_NAVIGATION,4.6,796,25.0,50000,Free,0.0,Everyone,5,2018
MAPS_AND_NAVIGATION,4.7,4501,26.0,100000,Free,0.0,Teen,7,2018
MAPS_AND_NAVIGATION,4.3,891,6.4,50000,Free,0.0,Everyone,7,2018
LIFESTYLE,2.3,853,88.0,50000,Free,0.0,Everyone,7,2018
MAPS_AND_NAVIGATION,2.8,25,5.8,1000,Free,0.0,Everyone,8,2018
TOOLS,2.8,44,41.0,10000,Free,0.0,Everyone,6,2018
MAPS_AND_NAVIGATION,3.6,7,2.5,1000,Free,0.0,Everyone,5,2017
LIFESTYLE,3.0,26,13.0,1000,Free,0.0,Everyone,5,2018
AUTO_AND_VEHICLES,3.2,46,6.6,1000,Free,0.0,Everyone,6,2018
MAPS_AND_NAVIGATION,3.5,106,24.0,5000,Free,0.0,Everyone,7,2018
MAPS_AND_NAVIGATION,3.8,181,9.8,10000,Free,0.0,Everyone,7,2018
MAPS_AND_NAVIGATION,3.5,8,32.0,1000,Free,0.0,Everyone,8,2017
PRODUCTIVITY,4.2,105,72.0,1000,Free,0.0,Everyone,10,2017
AUTO_AND_VEHICLES,4.3,1,19.0,10,Free,0.0,Everyone,8,2018
MAPS_AND_NAVIGATION,4.5,8,8.1,100,Free,0.0,Everyone,8,2018
MAPS_AND_NAVIGATION,3.4,14,6.2,1000,Free,0.0,Everyone,1,2018
AUTO_AND_VEHICLES,3.0,9,8.4,100,Free,0.0,Everyone,3,2018
TRAVEL_AND_LOCAL,4.4,75,19.0,1000,Free,0.0,Everyone,5,2018
PHOTOGRAPHY,4.0,26,8.5,1000,Free,0.0,Everyone,8,2018
HOUSE_AND_HOME,4.3,13,43.0,100,Free,0.0,Everyone,4,2018
TOOLS,4.3,29,23.0,1000,Free,0.0,Everyone,2,2017
AUTO_AND_VEHICLES,4.3,0,48.0,5,Free,0.0,Everyone,7,2018
LIFESTYLE,4.1,88,20.0,5000,Free,0.0,Everyone,7,2018
LIFESTYLE,3.6,30,5.2,5000,Free,0.0,Everyone,3,2015
MAPS_AND_NAVIGATION,3.7,13,3.9,1000,Free,0.0,Everyone,12,2014
FAMILY,4.2,20807,52.0,1000000,Free,0.0,Everyone 10+,8,2017
TOOLS,3.7,6,1.3,1000,Free,0.0,Everyone,11,2015
TRAVEL_AND_LOCAL,4.3,2649,25.0,500000,Free,0.0,Everyone,8,2018
FAMILY,4.3,2,11.0,1000,Free,0.0,Everyone,7,2018
FAMILY,4.3,11,16.0,500,Free,0.0,Everyone,10,2017
FAMILY,3.3,1218,1.0,100000,Free,0.0,Everyone,8,2012
FAMILY,4.4,2558,61.0,100000,Free,0.0,Everyone,1,2018
HEALTH_AND_FITNESS,4.8,432160,15.0,10000000,Free,0.0,Everyone,6,2018
LIFESTYLE,3.5,6747,13.0,1000000,Free,0.0,Everyone,6,2018
FAMILY,4.0,5886,54.0,1000000,Free,0.0,Everyone,5,2018
TOOLS,4.9,85,19.0,1000,Free,0.0,Everyone,7,2018
FAMILY,4.0,17543,19.0,5000000,Free,0.0,Everyone,1,2018
LIFESTYLE,4.3,14,13.0,500,Free,0.0,Everyone,3,2018
FAMILY,4.6,36813,33.0,500000,Free,0.0,Everyone,5,2018
HOUSE_AND_HOME,4.3,43847,13.0,1000000,Free,0.0,Everyone,7,2018
FAMILY,3.6,9389,64.0,1000000,Free,0.0,Teen,5,2018
HOUSE_AND_HOME,3.9,59660,72.0,1000000,Free,0.0,Everyone,3,2017
FAMILY,3.9,2338,45.0,100000,Free,0.0,Everyone,5,2018
FAMILY,4.0,1518,13.0,100000,Free,0.0,Everyone,10,2017
TRAVEL_AND_LOCAL,4.2,2822,27.0,100000,Free,0.0,Everyone,7,2018
FAMILY,4.4,539931,69.0,10000000,Free,0.0,Everyone,8,2018
SHOPPING,4.3,2,4.9,500,Free,0.0,Everyone,4,2018
BUSINESS,4.3,0,4.4,10,Free,0.0,Everyone,2,2018
FAMILY,4.3,2223,8.6,100000,Free,0.0,Teen,3,2018
NEWS_AND_MAGAZINES,4.3,2,13.0,100,Free,0.0,Everyone,12,2016
BOOKS_AND_REFERENCE,4.3,0,8.7,5,Free,0.0,Everyone,2,2018
BUSINESS,4.3,0,12.0,50,Free,0.0,Everyone,4,2018
FINANCE,4.3,1,29.0,100,Free,0.0,Everyone,4,2018
NEWS_AND_MAGAZINES,3.7,1032,13.0,100000,Free,0.0,Everyone,7,2018
BUSINESS,4.3,0,5.8,10,Free,0.0,Everyone,12,2017
GAME,4.3,2233,36.0,1000000,Free,0.0,Everyone,2,2018
BUSINESS,4.3,1,17.0,100,Free,0.0,Everyone,6,2015
TOOLS,4.3,0,17.0,5,Free,0.0,Everyone,8,2018
TOOLS,3.4,5,1.9,100,Free,0.0,Everyone,12,2016
GAME,4.3,5,13.0,10,Free,0.0,Everyone,1,2017
NEWS_AND_MAGAZINES,3.5,66,12.0,10000,Free,0.0,Everyone,6,2017
HEALTH_AND_FITNESS,4.3,0,7.1,10,Free,0.0,Everyone,7,2018
FAMILY,4.2,1330,96.0,10000,Paid,0.99,Teen,7,2018
